"","long","lat","el","dc","air_temp","smb","rating"
"3364056",-8.9,-71.2,72,2.75165160936137,270.664143040812,270,2
"3571503",-8.1,-71.3,70,18.0306957964051,268.755614276218,100,2
"4179450",-7.6,-71.5,121.5,1.37772605651072,266.285949858899,140,2
"4109607",-7.1,-71.5,368,15.1339998907682,266.051224478357,383,2
"3675656",-6.4,-71.4,202,10.5837626769018,266.193638437393,230,2
"3237318",-5.5,-71.3,102,10.7563534857909,266.906034850286,320,2
"3189038",-5,-71.3,78,4.29542318605454,266.727759418161,300,2
"3146971",-4.5,-71.3,63,0.933996723247068,266.354150387265,220,2
"3773860",-3.9,-71.5,319,20.2151659533172,264.950361682959,300,2
"4468941",-3.8,-71.7,618.5,41.3117087478331,264.558704408423,285,2
"5190550",-3.8,-71.9,887.5,63.4794824140488,264.484071081344,205,2
"5978285",-3.8,-72.1,1086,85.6692942813315,264.47051729005,220,2
"6903705",-3.6,-72.3,1396,104.393061668983,264.481635189298,340,2
"7378922",-3.5,-72.4,1559,112.577479436419,264.276038461017,280,2
"7370149",-3.4,-72.4,1550,111.138301728931,264.294915733653,320,2
"7857307",-3.3,-72.5,1542,120.114786370077,263.827566262248,230,2
"8333734",-3.1,-72.6,1857,128.566890292919,262.831041370367,210,2
"8324729",-3,-72.6,2456,127.690760379158,262.842913029424,190,2
"8351755",-3.3,-72.6,1945,130.571485902289,262.812212665713,250,2
"8351755.1",-3.3,-72.6,1945,130.571485902289,262.812212665713,343,2
"8905011",-3.8,-72.7,1957,147.029119743697,260.824165850053,184,2
"6877344",-3.3,-72.3,1377,99.6328635872339,264.510780012559,297,2
"6859770",-3.1,-72.3,1254,96.9462901580407,264.538295871523,320,2
"6780822",-1.9,-72.3,990,85.7593170612232,264.922927494899,290,2
"6745879",-1.1,-72.3,894,76.1999716601968,265.078566929182,317,2
"6270482",-1,-72.2,778.5,64.6000574006785,265.143117728377,385,2
"6737202",-0.6,-72.3,1098,72.0409969472647,265.299966702705,263,2
"6912496",-3.7,-72.3,1381,106.157337875397,264.4592830673,240,2
"7396458",-3.7,-72.4,1601,115.710125080455,264.327656089813,200,2
"8378821",-3.6,-72.6,1821,134.179720307546,262.560997083014,185,2
"8859719",-3.3,-72.7,1712,141.12953804183,260.797730550561,156,2
"8351755.2",-3.3,-72.6,1945,130.571485902289,262.812212665713,325,2
"8886887",-3.6,-72.7,1863,144.45594598641,260.808905937484,317,2
"8342741",-3.2,-72.6,2003,129.527756571072,262.820731259621,440,2
"10373256",-3.1,-73,1667.5,171.753406998322,255.561726887094,293,2
"11863821",-1.7,-73.3,2483,188.340836911856,254.425427308187,220,2
"13979541",-0.7,-73.7,2486,227.34808401899,254.145668015915,145,2
"17632698",0.8,-74.3,2719.5,295.827338278567,249.306219343075,116,2
"13438534",-1,-73.6,2476,217.091576667842,254.362191745349,203,2
"12389385",-1.5,-73.4,2419,197.705883571342,254.404710915182,218,2
"14572197",-1.8,-73.8,2672.5,243.169974546941,254.403124705149,175,2
"136834609",-69.91094,-79.81433,109.5,625.794319280212,259.667002291638,133,2
"128893940",-60.63119,-81.455,108,546.308428678801,257.989760174482,170,2
"27037454",37.483,-71.893,2421,213.069618273399,254.154589189983,230,2
"21155718",33.133,-71.908,1826.5,248.529144675155,259.023713476565,130,2
"29003380",38.717,-71.9,2407,212.549010979304,253.22957867927,40,2
"30014585",39.25,-71.923,2430,216.187752620493,253.213594771027,20,2
"30614254",39.6,-71.927,2420,218.267079774842,253.069848810066,140,2
"32791033",40.733,-71.97,2477,232.855286086096,252.393941429347,70,2
"33776243",41.25,-71.99,2506,241.592905890445,251.881220217158,180,2
"2275974",-2.774,-71.064,58.5,19.6059167210399,268.612628339127,380,2
"2066598",-2.16,-71.005,44.5,18.7976343380713,268.870649365258,200,2
"87801767.1",-64.5,-72.149,1532.5,67.5121509066513,267.557418355244,620,2
"78053963.1",-67,-68.183,6.5,1.56824871184494,277.001801525809,1100,2
"266707535",-151.73,-81.577,498.5,426.196029031308,259.388025358325,120,2
"54524789",-13.233,-78.6,1690,335.967091212326,255.035259471522,83.5,2
"55234849",-15.85,-78.55,1546.5,311.499717727905,256.324613948534,107.7,2
"53895580",-16.833,-78.333,1585,280.665955348975,256.780022824193,119.8,2
"51840922",-19.833,-77.883,1519,214.658045793375,258.354129538807,119.8,2
"48941342",-21.017,-77.433,1481,162.942389497573,259.35534500823,180.2,2
"44450375",-24.067,-76.567,1329,52.5199371472893,263.203156090291,309.9,2
"66589179.4",39.703,-77.317,3792,815.511304605956,235.780556965555,24.5,2
"53417098.1",31.9,-76.794,3732.5,742.586840939609,237.368014260244,28.7,2
"40851932.2",25.834,-75.888,3652.5,599.597027495484,239.246580149136,33.1,2
"309958554",160.984107,-77.639523,1577,61.871961454989,254.718523645831,-40.611,2
"309958552",160.996319,-77.640151,1580,61.57645909746,254.730771252253,33.5155,2
"309931246",160.987662,-77.642886,1498,61.757208843746,254.718228920047,-62.824,2
"309931244",161.000562,-77.643572,1501,61.4452395302271,254.7311497302,0.4035,2
"309917558",160.988895,-77.645961,1473,61.7020930400045,254.715828041719,-84.383,2
"309917556",161.001057,-77.646679,1477,61.4077471532166,254.727921225053,-81.266,2
"309473238",160.279861,-77.652932,1799.5,78.479903439542,254.025495783243,285.861,2
"309303557",160.246753,-77.674352,1797.5,79.1629019011345,253.988058982038,141.4555,2
"309613112",161.008396,-77.689775,1224,61.0767825963797,254.684566275359,7.6125,2
"309161351",160.218691,-77.692331,1742.5,79.7969361127059,253.960431151435,141.2395,2
"309388498",160.881336,-77.710146,1271,64.1381505354904,254.530987894703,6.8625,2
"309004221",160.212924,-77.711607,1649.5,79.954916188047,253.958497318192,-64.365,2
"309346042",160.812118,-77.711901,1304,65.7827972899718,254.463973508953,-7.981,2
"308989903",160.190933,-77.712043,1673.5,80.4763346358555,253.937441999918,-67.341,2
"308975579",160.170978,-77.712398,1701.5,80.9493591238211,253.91794053441,-85.934,2
"309360201",160.868935,-77.712695,1273,64.44310638302,254.516145028768,60.3865,2
"309374357",160.895218,-77.712982,1274,63.8231660119102,254.550659949156,-85.994,2
"309331863",160.826819,-77.714645,1293,65.4482860654824,254.474486540396,-65.487,2
"309360200",160.87893,-77.714886,1274,64.2179145164845,254.532331136265,-62.356,2
"309360197",160.898906,-77.715547,1275,63.7494118418777,254.55119569093,-85.988,2
"309303488",160.804846,-77.716036,1299,65.9747182944662,254.453001636076,-118.862,2
"309360196",160.911407,-77.716312,1273,63.4583104230635,254.562728831251,-116.621,2
"309303486",160.818068,-77.717859,1290,65.6721765088043,254.463008109833,-124.154,2
"309346030",160.906668,-77.718847,1274,63.5852521944353,254.554857434194,-50.453,2
"308918207",160.159717,-77.720099,1686.5,81.2401096130847,253.888873921279,-84.971,2
"309317670",160.880122,-77.720759,1276,64.2240840491675,254.526396928461,-102.554,2
"309289285",160.856812,-77.722603,1275,64.7863920444872,254.501820944476,-75.039,2
"308889464",160.163847,-77.724177,1673.5,81.1590829786178,253.895934877275,-71.925,2
"309260879",160.839396,-77.724934,1274,65.2133329260493,254.482735934367,-134.932,2
"309260876",160.867176,-77.725876,1271,64.5647557960362,254.507733100531,-88.807,2
"309232449",160.848582,-77.728323,1270,65.0216531055795,254.487272799147,-85.728,2
"309834991",162.008942,-77.728752,453.5,37.7393420266496,255.777455095442,-254.05,2
"309232448",160.850444,-77.728822,1268,64.9816281270544,254.488412166789,-188.049,2
"309246662",160.881013,-77.729682,1265,64.2679197219306,254.516307795033,-14.22,2
"309821216",161.989111,-77.729713,440.5,38.217756850598,255.752882634953,-231.87,2
"309807408",162.013496,-77.732838,390.5,37.6857884096009,255.770517724846,-204.296,2
"309876247",162.155488,-77.733035,272.5,34.3598828134347,255.941540542883,-182.992,2
"309218221",160.862516,-77.733053,1262,64.7320442516822,254.49458177882,-111.547,2
"309189758",160.822672,-77.733677,1271,65.675889631443,254.457266119533,-61.506,2
"309793593",161.993516,-77.734061,395.5,38.1705555393886,255.745305092249,-180.602,2
"309862503",162.135413,-77.734107,276.5,34.8457386801042,255.911363566933,-215.029,2
"308803081",160.174658,-77.737045,1623.5,80.9730981796046,253.916863105531,-39.782,2
"309147027",160.819531,-77.738342,1267,65.7919199668192,254.44903394781,-80.137,2
"308788662",160.197697,-77.739232,1594.5,80.4443743411198,253.940949794454,-0.3,2
"309118503",160.799106,-77.740959,1274,66.297617751008,254.428200243288,-121.25,2
"308788660",160.215098,-77.741118,1595.5,80.0474701380567,253.958831572812,-96.686,2
"309132765",160.832561,-77.741949,1260,65.5208853237002,254.456349174928,-73.92,2
"308788657",160.238742,-77.743173,1609.5,79.5056323787792,253.981980739197,-38.001,2
"309738180",162.026953,-77.744749,373.5,37.5498654823424,255.749717663486,-208.269,2
"309089953",160.810352,-77.744946,1271,66.0740385905283,254.433311664904,-135.491,2
"309724307",162.006966,-77.745667,407.5,38.0316734469414,255.726183486968,-145.51,2
"309710418",162.031556,-77.748879,381.5,37.5157786337784,255.742164361883,-150.651,2
"309682624",162.011324,-77.749881,422.5,38.0050022104542,255.718441211675,-147.506,2
"309613005",161.878995,-77.750288,473.5,41.0944554117935,255.592531719514,-207.731,2
"309402542",161.625973,-77.761869,615.5,47.1883820053003,255.33533894315,-193.818,2
"309402531",161.717322,-77.768054,568.5,45.1817223765896,255.41222680765,-198.855,2
"309388394",161.732526,-77.771277,572.5,44.8958425639295,255.421657358713,-275.244,2
"309374257",161.705679,-77.771433,572.5,45.5201609750177,255.39921865037,-235.604,2
"309360096",161.721681,-77.774424,564.5,45.2137644271438,255.409710188969,-243.271,2
"308817386",161.030148,-77.798204,1101,61.6896204614594,254.575377428781,-191.623,2
"308989751",161.420252,-77.803268,743.5,52.8186853575668,255.103422403083,-249.056,2
"309061277",161.628263,-77.808055,727.5,48.205333855363,255.317458947093,-219.941,2
"308961088",161.452167,-77.809184,739.5,52.2414418673123,255.143042728046,-272.88,2
"309046979",161.609437,-77.81,729.5,48.6884310132746,255.301970043505,-222.694,2
"308961086",161.469747,-77.811521,737.5,51.9039682830885,255.164117796998,-306.881,2
"308975415",161.504653,-77.811674,734.5,51.1143533703436,255.203026285035,-245.993,2
"308975412",161.525023,-77.811758,732.5,50.6539178542498,255.224327986453,-247.137,2
"309032674",161.637403,-77.811977,743.5,48.1135825526669,255.32411568079,-207.296,2
"308932402",161.44139,-77.812982,747.5,52.589159883019,255.130566427999,-312.182,2
"309018365",161.618695,-77.813939,740.5,48.5953057302593,255.3093684767,-206.893,2
"309061266",161.718327,-77.814972,769.5,46.3817890463887,255.378983162415,59.4465,2
"308918047",161.458711,-77.81526,747.5,52.2583214343057,255.151956009869,-294.511,2
"309061263",161.739558,-77.815579,780.5,45.9244939700053,255.391465541642,71.421,2
"308946740",161.504121,-77.815993,739.5,51.2488166733742,255.203407374651,-268.318,2
"308946738",161.524398,-77.816042,738.5,50.7908180893322,255.224566678018,-270.499,2
"309032664",161.714876,-77.819203,740.5,46.5966183221139,255.375107587324,-152.803,2
"309032662",161.735596,-77.819987,746.5,46.15877733675,255.386875599617,-77.304,2
"308932388",161.559538,-77.820124,748.5,50.1184646112549,255.259531240384,-227.672,2
"308961057",161.707944,-77.82677,756.5,47.0072835512482,255.368583986193,-162.391,2
"308975387",161.727405,-77.827494,762.5,46.5993272350155,255.379172647723,-99.178,2
"308932370",161.704115,-77.830915,766.5,47.2379421105235,255.365459398953,-136.139,2
"308932368",161.7238,-77.831781,774.5,46.8322050688962,255.375865381915,-111.131,2
"308874895",161.69738,-77.837609,780.5,47.6299288529873,255.360794941067,-153.924,2
"308889273",161.718014,-77.838349,785.5,47.2020875799248,255.371324247642,-109.783,2
"308846113",161.693797,-77.841957,787.5,47.8717852104379,255.358622435335,-172.435,2
"308846110",161.714448,-77.84251,802.5,47.4386880060987,255.368899494853,-105.964,2
"308788479",161.688364,-77.848854,797.5,48.2575837378047,255.355938503594,-121.674,2
"308802893",161.709467,-77.849591,807.5,47.8253860099557,255.365946298776,-130.535,2
"308759628",161.684877,-77.853148,794.5,48.5047352226677,255.354586501604,-155.21,2
"308759625",161.706143,-77.853856,806.5,48.0701492213104,255.364391478831,-118.353,2
"308701874",161.67967,-77.859458,784.5,48.8760714042388,255.353046143738,-101.087,2
"308716319",161.699355,-77.860299,795.5,48.4847370136655,255.361812346072,-139.433,2
"308528187.1",161.387239,-77.861554,873.5,55.3606795206436,255.07761365217,-317.015,2
"308672966",161.675121,-77.863583,774.5,49.1475771808623,255.351815634407,-127.967,2
"308672964",161.695276,-77.86442,781.5,48.7481133700192,255.360604055514,-139.698,2
"308615082",161.744812,-77.875668,901.5,48.1906237048354,255.377730706976,-150.286,2
"308615080",161.762302,-77.877998,919.5,47.9293478961438,255.381972196139,-169.538,2
"308586120",161.73389,-77.879408,910.5,48.5966737560796,255.374811964973,-171.38,2
"308571632",161.751218,-77.881615,925.5,48.3352372325641,255.379144055013,-166.35,2
"308600595",161.795571,-77.882322,924.5,47.4372356073951,255.388208131636,-182.455,2
"308586110",161.812877,-77.884623,924.5,47.1890589660907,255.390618247861,-182.848,2
"308557135",161.784684,-77.885857,923.5,47.8390292634219,255.385606471472,-184.359,2
"308557133",161.801641,-77.88819,928.5,47.5978223982909,255.388020359878,-162.603,2
"308571621",161.845241,-77.888825,920.5,46.7154456637521,255.393920169811,-149.789,2
"308557126",161.862757,-77.891068,927.5,46.4624398542719,255.39516563179,-154.426,2
"308542632",161.834913,-77.892375,929.5,47.1075335452842,255.391513538215,-140.267,2
"308557123",161.882807,-77.893929,928.5,46.1925596063906,255.396081789831,-170.366,2
"308528130",161.851098,-77.894874,942.5,46.8973046704634,255.392544478862,-175.686,2
"308528125",161.89329,-77.897804,939,46.178171916009,255.395373151742,-134.802,2
"16649180",41.033333,-69.081666,1055,41.5213424536373,270.696087513864,67.98,2
"17167398",41.4,-69.075,1238,49.254287827953,268.862904136752,165.3,2
"17711473",41.766666,-69.068333,1287,56.2483590840439,268.418225921073,81.405,2
"18379576",42.116666,-69.086666,1367.5,67.0403365581785,268.409403348299,203.01,2
"19981058",42.566666,-69.253333,1531,92.7152883427857,267.170007623971,228.825,2
"20852085",42.65,-69.391666,1596,106.142212383484,266.348966650819,50.84,2
"21767702",42.75,-69.531666,1659,112.577106742414,265.10062510657,95.79,2
"22680164",42.85,-69.668333,1730.5,119.018991667708,263.337624065498,44.5,2
"23616966.1",42.933333,-69.808333,1790,125.74634947765,260.996375288955,93.525,2
"24603387",43.05,-69.948333,1906,132.799287865894,258.720113065488,-37.5,2
"25516409",43.116666,-70.086666,1946,139.456796584985,257.831799569691,-42.33,2
"27126200",43.1,-70.365,1980,151.749894186095,257.062876812392,-19.125,2
"27869918",43.066666,-70.5,2001,158.780844030729,256.981568717315,39.16,2
"28752576",43.1,-70.636666,2035,168.898613075931,257.057221893464,5.32,2
"29597639",43.116666,-70.773333,2065.5,179.239844562351,257.2781560843,85.095,2
"30179909",43.192222,-70.843888,2128.5,186.604015016018,257.21984583312,250.305,2
"29940730",42.95,-70.88,2042.5,183.197456558106,257.695378592951,-34.71,2
"30765253.1",42.95,-71.015,2117.5,194.363600337563,257.237231999841,81.9,2
"32539484.1",43,-71.288333,2286,215.642365910388,253.700543642725,-25.575,2
"33394981.1",43.016666,-71.425,2339,226.243958299493,251.568759448507,-3.12,2
"34055062",43.05,-71.526666,2371,234.930427280984,250.931177246073,-16.48,2
"34259952.1",43.05,-71.561666,2393,237.6799926281,250.800998321645,-17.845,2
"35124150.1",43.083333,-71.696666,2456,249.352997821884,250.469714685632,-2.25,2
"35962244.1",43.1,-71.831666,2528,260.986785272364,250.28422933764,-12.75,2
"36843420.1",43.133333,-71.968333,2582,273.448803830962,250.199305220144,-18.48,2
"37470662",43.15,-72.07,2629,282.720959837514,250.201850766062,151.076,2
"37660815",43.15,-72.103333,2653,285.680390234112,250.212001435395,236.3,2
"38429236",43.133333,-72.236666,2722,297.360846414965,250.301059273837,24.75,2
"39219082",43.116666,-72.371666,2776,309.47140268132,250.271436164826,274.05,2
"40009175",43.1,-72.506666,2809,321.831841559507,249.899218974985,90.936,2
"40810483",43.083333,-72.645,2866,334.73461845072,248.694499604757,142.27,2
"41565869",43.033333,-72.783333,2940,347.315772352435,246.840377670943,-14.7,2
"42366016",43.016666,-72.921666,2999.5,360.634514059201,245.009634773526,-8.7,2
"43138525",42.983333,-73.058333,3054.5,373.711443845445,244.358629242769,181.44,2
"43288058",42.95,-73.093333,3075.5,376.738773999146,244.259054544725,-10.808,2
"43934047",42.95,-73.198333,3098.5,387.289768588873,244.130422282946,166.455,2
"44745228",42.933333,-73.335,3131,400.899709610014,244.051593893135,-15.39,2
"45550893",42.916666,-73.471666,3185,414.623804077202,244.009690377312,12.6,2
"45993499",42.916666,-73.541666,3205,421.797280053084,244.010066761916,52.126,2
"47239662",42.9,-73.748333,3258.5,442.906501485134,244.069485299824,35.235,2
"48079004",42.883333,-73.888333,3288.5,457.253127370599,244.022607167885,234.475,2
"48918978",42.883333,-74.025,3335.5,471.506144266434,243.623966344146,7.22,2
"49777664",42.866666,-74.163333,3361,485.823708315716,242.563329001216,107.52,2
"50667192",42.866666,-74.301666,3407,500.36827020978,241.101177091272,47.45,2
"50890616",42.866666,-74.336666,3419,504.056093405605,240.752681164743,97.2,2
"51561679",42.866666,-74.44,3445,514.96150558116,239.82007540797,47.5,2
"52439288",42.85,-74.58,3457.5,529.626849447208,239.351937110627,-9.1,2
"53338430",42.85,-74.718333,3495.5,544.311242224397,239.224103471963,28,2
"54241558",42.85,-74.856666,3504,559.033062723804,239.171074438284,151.89,2
"55129040",42.833333,-74.995,3524.5,573.65609045656,239.156633549999,39.93,2
"55919726",42.766666,-75.131666,3541.5,587.759400686829,239.199029417604,61.06,2
"56690812",42.683333,-75.27,3556,601.991540855809,239.217401923409,67.16,2
